a_val,v_val,x_val,y_val,z_val
1996,6.6,4959898,2321698,31432
1996,6,4966471,2328271,99
1996,6.7,4980178,2341978,3149
1996,8.09,5032770,2394570,54438
1996,6,5042530,2404330,64111
1996,6.5,5062882,2424682,84283
1996,6.5,5084287,2446087,19381
1996,6.4,5106333,2468133,41484
1996,6.6,5183368,1168,82343
1996,6,5209806,27606,7739
1996,7.5,5403061,220861,27161
1996,6,5492453,310253,32052
1996,6.3,5497148,314948,3198
1996,6.2,5673179,490979,3742
1996,7.1,5713695,531495,74159
1996,6.2,5735877,553677,9974
1996,6.4,5996650,814450,65301
1996,6.1,6227404,1045204,41779
1996,6.6,6360911,1178711,32866
1996,6.7,6367051,1184851,39026
1996,6.3,6533548,1351348,82879
1996,6.1,6884136,1701936,7658
1996,6.7,7509846,2327646,26392
1996,6.7,7570136,2387936,7087
1996,6.1,7581500,2399300,13796
1996,6.3,7743626,15386,72433
1996,6.8,7961060,232820,55146
1996,6.1,8201942,473702,28983
1996,6,8455926,727686,54022
1996,6.1,8494108,765868,40781
1996,6,8550229,821989,64133
1996,6.1,8675819,947579,5660
1996,6.3,8687117,958877,6621
1996,6,8811703,1083463,38657
1996,7.2,10110654,2382414,45766
1996,6.6,10369171,91891,70749
1996,6.2,11090441,813161,12200
1996,7.2,11284841,1007561,3640
1996,6.1,11438484,1161204,70847
1996,6.1,11441109,1163829,73483
1996,6,11500355,1223075,46253
1996,6.6,11540068,1262788,86027
1996,6,11590367,1313087,39085
1996,6,11954676,1677396,61849
1996,6.2,12007200,1729920,33025
1996,6.3,12318225,2040945,234
1996,6.2,13571024,741464,47378
1996,6,13921477,1091917,4763
1996,7,14179929,1350369,189
1996,6,14285739,1456179,67459
1996,6.1,14294760,1465200,76487
1996,6,14295010,1465450,76747
1996,6.3,14578538,1748978,82697
1996,6.5,14771955,1942395,41205
1996,6.5,14778736,1949176,39245
1996,6.7,14864686,2035126,43997
1996,7.9,14875415,2045855,58384
1996,7.3,14916296,2086736,13053
1996,7.1,15013375,2183815,9811
1996,6.1,15260680,2431120,84293
1996,7.9,15506538,121638,70359
1996,6,15602134,217234,6482
1996,6.7,15861430,476530,2018
1996,6.4,15899533,514633,4045
1996,6.2,15951007,566107,5224
1996,6.3,16255323,870423,45662
1996,6.1,16630355,1245455,79909
1996,6.2,17184988,1800088,25667
1996,6.3,17945482,2242,9232
1996,6.8,17961814,18574,52783
1996,6.5,17984908,41668,53307
1996,6.6,18007656,64416,65316
1996,6.2,18316841,373601,6545
1996,7,18541175,597935,80483
1996,6.5,18588732,645492,56605
1996,6.2,18595204,651964,63064
1996,6.1,18794977,851737,18928
1996,6,19046443,1103203,67290
1996,6.1,19244310,1301070,5898
1996,6.9,19486529,1543289,85275
1996,6.7,19706938,1763698,52588
1996,6.3,19777156,1833916,58516
1996,7.4,19780702,1837462,38708
1996,6.2,20172019,2228779,77330
1996,6,20196737,2253497,12864
1996,6.1,20223076,2279836,45482
1996,6,20365227,2421987,4849
1996,6.2,20590430,86450,67271
1996,6,20924356,420376,59148
1996,6.1,20931851,427871,42350
1996,6,21188142,684162,49728
1996,6,21639049,1135069,57885
1996,6.2,22360009,1856029,48586
1996,6.9,22407254,1903274,2430
1996,6.2,22412819,1908839,8080
1996,6,22452249,1948269,78953
1996,6.8,22462926,1958946,28085
1996,6.2,22525426,2021446,12438
1996,6,22724439,2220459,70465
1996,6.2,22905434,2401454,43260
1996,6.4,23202653,137033,890
1996,6.4,23673798,608178,30508
1996,6.6,23688627,623007,45335
1996,6.6,23688664,623044,45384
1996,6.1,23718282,652662,75052
1996,6.3,24415842,1350222,81130
1996,6.4,24681023,1615403,70958
1996,6.4,24745681,1680061,65397
1996,6,24751488,1685868,77368
1996,6.2,25128789,2063169,42098
1996,6.1,25234613,2168993,28859
1996,6.8,25362652,2297032,55162
1996,6.3,25456864,2391244,78770
1996,6.1,25630561,4921,7074
1996,6.8,25831580,205940,35316
1996,6,26064925,439285,2351
1996,6.6,26131820,506180,70482
1996,6.7,26232280,606640,84632
1996,6.9,26232828,607188,10786
1996,6.1,26681513,1055873,28739
1996,6.3,27624297,1998657,44123
1996,6.8,27682894,2057254,78093
1996,6,27692985,2067345,75311
1996,6.6,27806458,2180818,20107
1996,6.1,27843016,2217376,52537
1996,6.2,28169241,2543601,46270
1996,6,28200147,18387,56550
1996,7.7,28313984,132224,43022
1996,6.1,28348899,167139,77933
1996,6,28384329,202569,27030
1996,6,28454338,272578,68688
1996,6.2,28475258,293498,7269
1996,6,28633670,451910,79358
1996,6,28754261,572501,48809
1996,6.1,28761080,579320,33152
1996,6.9,28896286,714526,57437
1996,6.1,28952867,771107,42738
1996,6.3,29712358,1530598,71358
1996,6.2,29977780,1796020,40258
1996,6.7,30061079,1879319,25394
1996,6.2,30113816,1932056,5270
1996,6.1,30599656,2417896,39853
1996,6,30626928,2445168,31043
1996,6.7,30702978,2521218,23769
1997,6.5,140007,1029447,547
1997,6.3,506903,1396343,21848
1997,6,848512,1737952,15257
1997,6.4,909702,1799142,23389
1997,6,1137502,2026942,58741
1997,7.2,1888106,230606,49045
1997,6.2,2373622,716122,70472
1997,6.3,2389993,732493,1981
1997,7.1,2859322,1201822,78750
1997,6.2,3453560,1796060,37490
1997,6.5,3926267,2268767,52016
1997,6.4,4178473,2520973,76084
1997,6.1,4365156,163596,26850
1997,6,5298898,1097338,62756
1997,6.1,5442024,1240464,34624
1997,6.1,5855230,1653670,4097
1997,7.1,5951282,1749722,6051
1997,6,5952636,1751076,7350
1997,6.1,6008238,1806678,58170
1997,6.2,6781423,37783,25148
1997,6.1,6931557,187917,63302
1997,6.9,6981720,238080,13955
1997,6.4,7459548,715908,54471
1997,6.3,7819637,1075997,346
1997,6.1,8181872,1438232,43162
1997,6.7,8215737,1472097,50824
1997,6.1,8238707,1495067,62009
1997,6.1,8781109,2037469,34933
1997,6.2,8793212,2049572,50126
1997,6.2,8793734,2050094,50691
1997,6.1,8835271,2091631,7845
1997,6.5,9116610,2372970,79987
1997,6,9174995,2431355,35074
1997,6.2,9610482,326022,38547
1997,6,9710516,426056,77308
1997,7.7,10497746,1213286,83348
1997,6.1,10497994,1213534,83545
1997,6.2,10498287,1213827,83856
1997,6,10498556,1214096,84078
1997,6.7,10575083,1290623,19669
1997,6,10640838,1356378,53571
1997,6.5,10698268,1413808,19444
1997,6.1,10974692,1690232,42386
1997,6.8,11102857,1818397,53901
1997,6.9,11360256,2075796,16092
1997,6.9,11551562,2267102,17311
1997,6,11933594,108434,32534
1997,6,11971764,146604,7573
1997,6,12042397,217237,67525
1997,7.3,12124649,299489,43003
1997,6.5,12262573,437413,56725
1997,6.1,12375510,550350,51577
1997,6.5,12406425,581265,68251
1997,6,12592893,767733,19263
1997,6.8,13097426,1272266,5254
1997,6,13105584,1280424,15011
1997,6.5,13161053,1335893,3869
1997,6.1,13180896,1355736,77216
1997,7.1,13476153,1650993,40902
1997,6.1,13587031,1761871,75951
1997,6.4,13593629,1768469,73631
1997,6.5,13798958,1973798,36756
1997,6.1,14160278,2335118,70967
1997,6,14714652,346872,67822
1997,6.5,14853235,485455,52883
1997,6.1,14990853,623073,78939
1997,6.4,15455020,1087240,32781
1997,6.4,16067093,1699313,27388
1997,6.3,16226468,1858688,42172
1997,6.8,17056440,141300,18391
1997,6.1,17093617,178477,51717
1997,7,17349853,434713,54617
1997,6,17488512,573372,62303
1997,6.1,17770175,855035,6906
1997,6.9,18195728,1280588,28157
1997,6.1,18232220,1317080,48024
1997,6.1,18267262,1352122,20950
1997,6,18400779,1485639,66719
1997,6.2,18686822,1771682,7165
1997,6.1,18689609,1774469,9926
1997,6.3,18854489,1939349,2043
1997,6,19259661,2344521,23881
1997,6.1,19594438,124858,25973
1997,6,19596091,126511,27587
1997,6.6,19952839,483259,37846
1997,6.3,20078430,608850,63468
1997,6.2,20321104,851524,47288
1997,6.3,20504269,1034689,2102
1997,6,20722270,1252690,26443
1997,6,20934915,1465335,49273
1997,6.5,20958676,1489096,69108
1997,6.5,21711240,2241660,69102
1997,6.6,21716049,2246469,64295
1997,6.8,22076002,44542,25823
1997,6.1,22141364,109904,78407
1997,6.8,22220617,189157,58617
1997,6.1,22769827,738367,4775
1997,6.2,23202342,1170882,77536
1997,6,23381435,1349975,83818
1997,7,23645492,1614032,15663
1997,6,24070848,2039388,67547
1997,6,24140426,2108966,37900
1997,6,24162514,2131054,1472
1997,6.2,24474444,2442984,57294
1997,6.3,24948270,350010,58063
1997,6.5,25014605,416345,75191
1997,6.1,25044764,446504,26849
1997,6,25382752,784492,19247
1997,6.4,25623577,1025317,54474
1997,7.8,25696398,1098138,79573
1997,7.1,25751013,1152753,73121
1997,6.4,25758669,1160409,55179
1997,6.2,25955715,1357455,71227
1997,6,25974120,1375860,11199
1997,7.2,26892917,2294657,4114
1997,6.2,27458253,292653,52360
1997,6.1,27458278,292678,14043
1997,7.5,27856972,691372,57130
1997,6.5,27989802,824202,61289
1997,6.2,28076804,911204,30520
1997,6,28417131,1251531,84121
1997,6.1,28451116,1285516,60320
1997,7,28493964,1328364,22134
1997,6.6,28732061,1566461,52218
1997,6.1,28984986,1819386,63234
1997,7,29333673,2168073,73481
1997,6.7,29631221,2465621,65912
1997,6,30121001,391361,32044
1997,7.8,30194814,465174,80102
1997,6.4,30221302,491662,20121
1997,6.1,30279550,549910,78408
1997,6.2,30390978,661338,17269
1997,6.4,30700588,970948,10400
1997,6,31146509,1416869,18785
1997,6.6,31207131,1477491,59660
1997,6.3,31211489,1481849,38074
1997,6.1,31330920,1601280,32823
1998,7.2,93950,1900310,43038
1998,6.1,122625,1928985,14550
1998,6.2,591061,2397421,71649
1998,6.3,972682,220522,56339
1998,6.3,1145408,393248,18323
1998,7.5,1231918,479758,63336
1998,6.4,1745665,993505,368
1998,6.6,1758005,1005845,8052
1998,6.6,1937647,1185487,19709
1998,6.7,1960580,1208420,16730
1998,6.6,2136250,1384090,19612
1998,6,2141594,1389434,84336
1998,6.2,2571839,1819679,47162
1998,6,3204852,2452692,51450
1998,6.3,3268501,2516341,28272
1998,6.5,3272744,2520584,32512
1998,7.1,3500168,195368,27319
1998,6,3627042,322242,61349
1998,6.4,3812520,507720,74209
1998,6.4,4151939,847139,38758
1998,6.8,5010799,1705999,77917
1998,6.5,5235291,1930491,82270
1998,6.4,5314686,2009886,61346
1998,6.1,6229483,377983,73132
1998,6.6,7242027,1390527,84652
1998,6.7,7765688,1914188,28833
1998,6.2,7835591,1984091,60036
1998,6.1,7866537,2015037,20035
1998,8.1,8133145,2281645,47431
1998,6.4,8165842,2314342,79746
1998,6.1,8493298,100918,21795
1998,7.2,8538496,146116,28314
1998,7,8790983,398603,2005
1998,6.7,8808176,415796,63807
1998,6.6,8978508,586128,61491
1998,6.2,9564038,1171658,56282
1998,6.2,9593075,1200695,46809
1998,6.1,9862882,1470502,56513
1998,6,10450754,2058374,58466
1998,6.3,10822043,2429663,17885
1998,6.2,11040038,111578,13545
1998,7.5,11575821,647361,28294
1998,6.3,12117958,1189498,179
1998,6.6,12438125,1509665,32936
1998,6,12509783,1581323,16163
1998,6,12549486,1621026,56257
1998,6.9,12622923,1694463,51839
1998,6.7,13066465,2138005,48765
1998,6.3,13127482,2199022,4614
1998,6.6,13150130,2221670,1627
1998,6,13283087,2354627,7181
1998,6,13620436,158116,5164
1998,6,13639297,176977,26383
1998,6.6,13846948,384628,39774
1998,6.2,13889895,427575,13920
1998,6.4,14016843,554523,58459
1998,6.3,14599213,1136893,61507
1998,6.2,15327311,1864991,72871
1998,6.3,15481074,2018754,12140
1998,6,15711885,2249565,30783
1998,6,16022670,24870,34497
1998,6.3,16293352,295552,58625
1998,6.3,16501036,503236,35390
1998,6.2,17299147,1301347,12277
1998,6,17331558,1333758,63199
1998,6.9,17333139,1335339,10181
1998,6.1,17350786,1352986,34110
1998,7,17927796,1929996,82874
1998,7,18002953,2005153,65815
1998,6.1,18117679,2119879,14040
1998,6,18201518,2203718,15328
1998,6.1,18643444,104464,10328
1998,6.3,18671963,132983,49611
1998,6.4,19034064,495084,8956
1998,6.7,19072829,533849,11765
1998,6.1,19226459,687479,15
1998,6,19226884,687904,464
1998,7.2,19594760,1055780,49066
1998,6.2,19659265,1120285,13940
1998,6,20080334,1541354,58167
1998,7.1,20932855,2393875,57493
1998,6.3,20962808,2423828,9667
1998,6.1,21188172,99192,48983
1998,6.7,21218235,129255,29106
1998,6.4,21546216,457236,51178
1998,6.1,21645658,556678,75662
1998,6,21717021,628041,24131
1998,6.3,21779288,690308,42039
1998,6.1,21814413,725433,10255
1998,6.8,22063049,974069,61472
1998,6.6,22181878,1092898,46267
1998,6.1,22466370,1377390,65320
1998,6.1,23085808,1996828,77493
1998,6.1,23152606,2063626,42250
1998,6.3,23186151,2097171,67343
1998,6,23698361,49901,54153
1998,6.4,23717379,68919,83808
1998,6,23764615,116155,38971
1998,6.6,24327270,678810,75849
1998,6.2,24348203,699743,13740
1998,6,24550873,902413,2338
1998,6.2,24750942,1102482,71169
1998,6.2,25159902,1511442,366
1998,6,25271676,1623216,22128
1998,6,25374739,1726279,1900
1998,6.3,25486582,1838122,50754
1998,6.6,26929503,713763,2934
1998,6.4,27847548,1631808,55889
1998,6.7,27927014,1711274,50779
1998,7,27927524,1711784,51271
1998,6,28393392,2177652,7960
1998,6.3,28435452,2219712,53892
1998,6,28741720,2525980,1903
1998,6.3,28827559,40399,146
1998,6.1,29289286,502126,44146
1998,6.2,29354725,567565,16794
1998,7.7,29686231,899071,81004
1998,6.6,30242833,1455673,33120
1998,6,30990324,2203164,42077
1998,6,31001726,2214566,24281
1998,6,31105125,2317965,32633
1998,6.2,31167905,2380745,7787
1999,6.1,488347,665827,86021
1999,6.8,520706,698186,46376
1999,6,1326766,1504246,75390
1999,6,1932560,2110040,68163
1999,6,2285085,2462565,3288
1999,7,2518533,128973,49709
1999,6.4,2939824,550264,33684
1999,6.1,2962918,573358,69800
1999,6.3,2966408,576848,46682
1999,6.1,3089956,700396,47783
1999,6.6,3312605,923045,75216
1999,6.4,3349465,959905,16742
1999,6.3,3806037,1416477,48990
1999,6,4124724,1735164,6627
1999,7.3,4139279,1749719,32086
1999,6,4543731,2154171,67578
1999,6.2,4718712,2329152,1471
1999,6,4828344,2438784,30263
1999,6.4,5446832,498152,44355
1999,6.2,5556476,607796,55565
1999,6.6,6327506,1378826,34032
1999,7.1,6339121,1390441,61185
1999,6,6406514,1457834,82610
1999,6.1,6640544,1691864,31058
1999,6.9,6697548,1748868,83032
1999,6.9,7728465,230445,82625
1999,6.6,8449511,951491,1367
1999,6.3,8661282,1163262,1455
1999,6.2,8804181,1306161,28030
1999,6.2,8874347,1376327,15513
1999,6.8,8921838,1423818,5200
1999,6,8935830,1437810,15598
1999,7.4,9112084,1614064,75980
1999,6.4,9188534,1690514,65415
1999,7.1,9378634,1880614,78718
1999,6.2,9461761,1963741,534
1999,6,9651039,2153019,9877
1999,6.8,9801528,2303508,82378
1999,6.5,10436648,398588,25679
1999,6,10952246,914186,47179
1999,6.1,11745690,1707630,58969
1999,6.2,11833253,1795193,8904
1999,6.2,11888031,1849971,14674
1999,6.1,12003165,1965105,57899
1999,7.1,12169982,2131922,23793
1999,6,12186040,2147980,63487
1999,6.2,12333562,2295502,12882
1999,7.1,12617480,45980,39676
1999,6.4,12669953,98453,2325
1999,6.6,12737276,165776,73166
1999,6.1,12802793,231293,51240
1999,6.1,13169333,597833,77304
1999,6.3,14454485,1882985,3901
1999,7,15280925,178805,51141
1999,6.4,15504925,402805,69718
1999,6.3,15788584,686464,39415
1999,6,16236328,1134208,36764
1999,6,16717531,1615411,11323
1999,6.1,16781410,1679290,53525
1999,6.1,17175177,2073057,18911
1999,6.3,17298282,2196162,55468
1999,6.7,17504056,2401936,30057
1999,6,18095643,461463,81101
1999,6.5,18152223,518043,51998
1999,6.2,18754400,1120220,42066
1999,6.1,18922617,1288437,44812
1999,6.3,18958100,1323920,80177
1999,6.5,19298344,1664164,74865
1999,6.2,20238299,67019,50088
1999,6.4,20391412,220132,26142
1999,7.6,20649699,478419,7266
1999,6.9,20944941,773661,15943
1999,6.2,21073871,902591,75504
1999,6.4,21116139,944859,16598
1999,6.6,21127245,955965,85974
1999,6.2,21454768,1283488,62525
1999,6.3,21645606,1474326,26995
1999,6,21689173,1517893,18578
1999,6,22507009,2335729,48674
1999,6,22793864,77744,27880
1999,6.4,23166084,449964,81138
1999,6.3,23381688,665568,7425
1999,6,23491713,775593,28726
1999,7.7,23651238,935118,6673
1999,6.3,23651252,935132,6683
1999,6.1,23651836,935716,7324
1999,6.3,23652224,936104,7735
1999,6.1,23652713,936593,8198
1999,6.2,23652978,936858,8477
1999,6.4,23665602,949482,21033
1999,6.4,23760879,1044759,29959
1999,6.5,24105168,1389048,28645
1999,6.1,24296442,1580322,58425
1999,6,24429691,1713571,47613
1999,7.5,24510675,1794555,36212
1999,6.1,25340584,70144,57610
1999,6.4,25580020,309580,53335
1999,7.1,25868804,598364,7301
1999,6.3,26016203,745763,3425
1999,6.3,26446325,1175885,44744
1999,6,26540501,1270061,51566
1999,6.2,26685102,1414662,29694
1999,6.3,27280380,2009940,7144
1999,6.5,27881143,46363,77440
1999,6.1,28089665,254885,47016
1999,6.2,28145143,310363,2820
1999,7.2,28227439,392659,68517
1999,7,28446163,611383,41917
1999,6.1,28561458,726678,19426
1999,6.9,28610862,776082,48178
1999,6.3,28640194,805414,77506
1999,6,28736862,902082,82317
1999,7,28821406,986626,85909
1999,6.2,28968379,1133599,85059
1999,6,29377740,1542960,41427
1999,7.5,29424075,1589295,2046
1999,6.4,29648790,1814010,34960
1999,6.6,29736113,1901333,84312
1999,6.3,29877786,2043006,50021
1999,7,30323553,2488773,46510
1999,6.4,30327591,2492811,50570
1999,6.4,30403789,2569009,35633
1999,6.1,30461684,54224,875
1999,6.4,30536297,128837,72651
1999,6.5,30652710,245250,43755
1999,7.3,30737016,329556,7353
1999,6.3,31034472,627012,53105
1999,6,31155474,748014,84831
1999,6,31192048,784588,35109
1999,6.2,31340695,933235,11017
1999,6,31366116,958656,37613
2000,6.5,51297,1179837,76630
2000,6,135157,1263697,2066
2000,6.3,329164,1457704,18777
2000,6.1,340538,1469078,30231
2000,6.2,650818,1779358,26184
2000,6.9,739759,1868299,1843
2000,6.2,773637,1902177,35716
2000,6,971899,2100439,58379
2000,6.1,1323640,2452180,67330
2000,6.1,1420945,2549485,5697
2000,6.2,1459866,11886,19742
2000,6.4,1559986,112006,43140
2000,6.4,1598361,150381,26332
2000,7.2,1615640,167660,18621
2000,6.5,1720480,272500,34328
2000,6.2,2059634,611654,29536
2000,6,2206185,758205,3164
2000,6,2531373,1083393,42663
2000,6.1,2626907,1178927,4366
2000,6.3,3158810,1710830,6650
2000,6.8,3334867,1886887,507
2000,6,3343164,1895184,3443
2000,6.6,4102432,81052,77842
2000,6,4676228,654848,42205
2000,7.1,5708638,1687258,47954
2000,6.2,5818308,1796928,64255
2000,6.1,5855079,1833699,47432
2000,6,6041720,2020340,37164
2000,6,6064504,2043124,75496
2000,6,6129898,2108518,36061
2000,6.4,6386953,2365573,24190
2000,6.6,6387760,2366380,28673
2000,6.4,6402262,2380882,44630
2000,6.1,6566223,2544843,34775
2000,6.3,7165290,579930,58304
2000,7.6,8506822,1921462,74117
2000,6.2,9040801,2455441,85347
2000,6.3,9400107,262587,84631
2000,6,10344492,1206972,20540
2000,6,10557317,1419797,60165
2000,7,10747643,1610123,18926
2000,6.1,10774877,1637357,46171
2000,6,11545416,2407896,3219
2000,7.6,11679676,556,45333
2000,6.5,11738192,59072,31347
2000,6.3,11886253,207133,2756
2000,6.1,12047305,368185,73705
2000,7.2,12422598,743478,51450
2000,6.3,12438629,759509,13986
2000,6.3,12600514,921394,15673
2000,6,13204727,1525607,69944
2000,6,13566604,1887484,35222
2000,6.2,14210029,2530909,9210
2000,6.2,14288089,74509,65800
2000,7.9,14401706,188126,83806
2000,6.7,14402385,188805,84489
2000,6,14406735,193155,80026
2000,6,14524909,311329,17627
2000,6.2,14551086,337506,60533
2000,6.4,14569022,355442,85363
2000,6.3,14680015,466435,15352
2000,6.7,14687126,473546,23583
2000,6.3,14779635,566055,41833
2000,6,14803224,589644,53466
2000,6.1,14805719,592139,70213
2000,6.3,14859105,645525,31360
2000,6.4,14927009,713429,8903
2000,6.6,14990112,776532,76404
2000,6.4,15214525,1000945,50856
2000,6.3,15267648,1054068,5501
2000,6,15289274,1075694,38764
2000,6.1,15333046,1119466,71945
2000,6.4,15407735,1194155,11714
